date,store_id,product_id,price,base_price,promo,marketing_spend,inventory,foot_traffic,competitor_price,weather_temp,holiday,units_sold,revenue,day_of_week,month
2025-08-07 13:15:03.956721,S01,P001,5.5,5.5,0,2.96,69,281,5.5,16.0,0,14,76.96,3,8
2025-08-07 13:15:03.956721,S01,P002,6.28,6.0,0,0.95,127,281,5.87,16.0,0,9,56.5,3,8
2025-08-07 13:15:03.956721,S01,P003,6.55,6.5,0,2.61,75,281,6.26,16.0,0,7,45.88,3,8
2025-08-07 13:15:03.956721,S01,P004,7.1,7.0,0,1.83,96,281,7.13,16.0,0,8,56.78,3,8
2025-08-07 13:15:03.956721,S02,P000,4.8,5.0,0,7.78,106,335,5.04,16.0,0,8,38.38,3,8
2025-08-07 13:15:03.956721,S02,P001,5.48,5.5,0,2.61,96,335,5.65,16.0,0,12,65.82,3,8
2025-08-07 13:15:03.956721,S02,P002,5.84,6.0,0,1.29,125,335,6.56,16.0,0,10,58.4,3,8
2025-08-07 13:15:03.956721,S02,P003,5.95,6.5,1,4.46,83,335,6.4,16.0,0,18,107.02,3,8
2025-08-07 13:15:03.956721,S02,P004,6.94,7.0,0,5.31,123,335,6.35,16.0,0,5,34.7,3,8
2025-08-08 13:15:03.956721,S00,P000,5.04,5.0,0,1.41,103,235,4.95,21.3,0,12,60.45,4,8
2025-08-08 13:15:03.956721,S00,P001,5.33,5.5,0,2.56,92,235,5.96,21.3,0,13,69.24,4,8
2025-08-08 13:15:03.956721,S00,P002,6.11,6.0,0,3.02,97,235,5.98,21.3,0,10,61.08,4,8
2025-08-08 13:15:03.956721,S00,P003,6.65,6.5,0,5.0,54,235,6.49,21.3,0,9,59.86,4,8
2025-08-08 13:15:03.956721,S00,P004,7.02,7.0,0,0.19,125,235,7.02,21.3,0,15,105.24,4,8
2025-08-08 13:15:03.956721,S01,P000,5.03,5.0,0,6.15,103,321,5.01,21.3,0,10,50.29,4,8
2025-08-08 13:15:03.956721,S01,P001,5.69,5.5,0,1.64,82,321,5.18,21.3,0,9,51.24,4,8
2025-08-08 13:15:03.956721,S01,P002,5.84,6.0,0,0.4,89,321,6.13,21.3,0,13,75.9,4,8
2025-08-08 13:15:03.956721,S01,P003,6.64,6.5,0,6.45,95,321,6.48,21.3,0,9,59.8,4,8
2025-08-08 13:15:03.956721,S01,P004,6.04,7.0,1,1.32,102,321,7.19,21.3,0,21,126.76,4,8
2025-08-08 13:15:03.956721,S02,P000,5.0,5.0,0,1.22,142,335,5.42,21.3,0,10,49.98,4,8
2025-08-08 13:15:03.956721,S02,P001,5.27,5.5,0,0.72,81,335,5.59,21.3,0,11,57.92,4,8
2025-08-08 13:15:03.956721,S02,P002,6.07,6.0,0,9.29,40,335,5.73,21.3,0,12,72.88,4,8
2025-08-08 13:15:03.956721,S02,P003,6.69,6.5,0,2.49,93,335,7.46,21.3,0,10,66.91,4,8
2025-08-08 13:15:03.956721,S02,P004,7.06,7.0,0,4.73,85,335,7.28,21.3,0,11,77.7,4,8
2025-08-09 13:15:03.956721,S00,P000,5.03,5.0,0,1.08,94,250,5.1,14.6,0,8,40.24,5,8
2025-08-09 13:15:03.956721,S00,P001,5.35,5.5,0,4.61,77,250,5.15,14.6,0,9,48.18,5,8
2025-08-09 13:15:03.956721,S00,P002,6.02,6.0,0,1.91,95,250,6.03,14.6,0,10,60.23,5,8
2025-08-09 13:15:03.956721,S00,P003,6.78,6.5,0,0.81,136,250,6.41,14.6,0,6,40.65,5,8
2025-08-09 13:15:03.956721,S00,P004,6.92,7.0,0,1.71,127,250,6.87,14.6,0,10,69.17,5,8
2025-08-09 13:15:03.956721,S01,P000,4.91,5.0,0,1.81,110,346,5.28,14.6,0,10,49.09,5,8
2025-08-09 13:15:03.956721,S01,P001,5.4,5.5,0,35.72,116,346,5.35,14.6,0,20,108.0,5,8
2025-08-09 13:15:03.956721,S01,P002,6.06,6.0,0,0.67,99,346,5.91,14.6,0,8,48.5,5,8
2025-08-09 13:15:03.956721,S01,P003,6.39,6.5,0,4.81,85,346,5.74,14.6,0,13,83.07,5,8
2025-08-09 13:15:03.956721,S01,P004,6.94,7.0,0,1.23,85,346,6.7,14.6,0,10,69.41,5,8
2025-08-09 13:15:03.956721,S02,P000,5.07,5.0,0,3.78,98,331,4.63,14.6,0,8,40.55,5,8
2025-08-09 13:15:03.956721,S02,P001,5.37,5.5,0,0.11,49,331,5.69,14.6,0,10,53.67,5,8
2025-08-09 13:15:03.956721,S02,P002,5.99,6.0,0,3.69,56,331,6.07,14.6,0,12,71.89,5,8
2025-08-09 13:15:03.956721,S02,P003,6.5,6.5,0,5.71,84,331,6.53,14.6,0,9,58.51,5,8
2025-08-09 13:15:03.956721,S02,P004,6.97,7.0,0,31.58,48,331,6.83,14.6,0,24,167.21,5,8
2025-08-10 13:15:03.956721,S00,P000,4.73,5.0,0,2.13,118,273,4.93,9.3,0,9,42.59,6,8
2025-08-10 13:15:03.956721,S00,P001,5.67,5.5,0,5.67,86,273,5.54,9.3,0,13,73.65,6,8
2025-08-10 13:15:03.956721,S00,P002,5.71,6.0,0,0.04,96,273,6.1,9.3,0,11,62.84,6,8
2025-08-10 13:15:03.956721,S00,P003,6.34,6.5,0,0.22,100,273,6.45,9.3,0,8,50.68,6,8
2025-08-10 13:15:03.956721,S00,P004,7.08,7.0,0,3.05,138,273,6.88,9.3,0,8,56.65,6,8
2025-08-10 13:15:03.956721,S01,P000,4.97,5.0,0,18.37,112,341,5.67,9.3,0,19,94.41,6,8
2025-08-10 13:15:03.956721,S01,P001,5.63,5.5,0,0.73,138,341,5.83,9.3,0,11,61.89,6,8
2025-08-10 13:15:03.956721,S01,P002,5.77,6.0,0,4.32,101,341,5.77,9.3,0,19,109.72,6,8
2025-08-10 13:15:03.956721,S01,P003,6.65,6.5,0,3.19,81,341,5.86,9.3,0,9,59.83,6,8
2025-08-10 13:15:03.956721,S01,P004,6.44,7.0,1,1.55,103,341,6.8,9.3,0,11,70.85,6,8
2025-08-10 13:15:03.956721,S02,P000,4.88,5.0,0,1.31,83,318,4.97,9.3,0,12,58.59,6,8
2025-08-10 13:15:03.956721,S02,P001,5.69,5.5,0,2.36,126,318,5.59,9.3,0,14,79.65,6,8
2025-08-10 13:15:03.956721,S02,P002,6.22,6.0,0,5.34,92,318,5.93,9.3,0,11,68.38,6,8
2025-08-10 13:15:03.956721,S02,P003,6.4,6.5,0,0.8,101,318,6.72,9.3,0,6,38.38,6,8
2025-08-10 13:15:03.956721,S02,P004,7.1,7.0,0,2.48,130,318,7.12,9.3,0,10,70.96,6,8
2025-08-11 13:15:03.956721,S00,P000,5.19,5.0,0,4.27,116,231,4.92,15.8,0,10,51.87,0,8
2025-08-11 13:15:03.956721,S00,P001,5.6,5.5,0,0.28,109,231,5.62,15.8,0,10,55.98,0,8
2025-08-11 13:15:03.956721,S00,P002,6.18,6.0,0,4.63,112,231,6.15,15.8,0,10,61.81,0,8
2025-08-11 13:15:03.956721,S00,P003,6.58,6.5,0,0.55,96,231,6.59,15.8,0,10,65.77,0,8
2025-08-11 13:15:03.956721,S00,P004,6.86,7.0,0,0.07,113,231,7.07,15.8,0,5,34.28,0,8
2025-08-11 13:15:03.956721,S01,P000,4.96,5.0,0,0.35,86,296,4.92,15.8,0,8,39.64,0,8
2025-08-11 13:15:03.956721,S01,P001,5.5,5.5,0,4.11,108,296,5.56,15.8,0,15,82.52,0,8
2025-08-11 13:15:03.956721,S01,P002,6.16,6.0,0,4.68,121,296,5.72,15.8,0,9,55.4,0,8
2025-08-11 13:15:03.956721,S01,P003,6.66,6.5,0,3.34,122,296,6.72,15.8,0,12,79.87,0,8
2025-08-11 13:15:03.956721,S01,P004,7.15,7.0,0,0.86,104,296,7.17,15.8,0,6,42.89,0,8
2025-08-11 13:15:03.956721,S02,P000,5.15,5.0,0,1.64,85,306,4.72,15.8,0,14,72.03,0,8
2025-08-11 13:15:03.956721,S02,P001,5.51,5.5,0,0.11,77,306,5.33,15.8,0,7,38.58,0,8
2025-08-11 13:15:03.956721,S02,P002,6.12,6.0,0,2.65,94,306,6.15,15.8,0,8,48.92,0,8
2025-08-11 13:15:03.956721,S02,P003,6.39,6.5,0,0.36,106,306,6.87,15.8,0,7,44.72,0,8
2025-08-11 13:15:03.956721,S02,P004,6.99,7.0,0,0.21,94,306,7.0,15.8,0,11,76.94,0,8
2025-08-12 13:15:03.956721,S00,P000,5.1,5.0,0,0.17,84,310,4.81,12.2,0,11,56.15,1,8
2025-08-12 13:15:03.956721,S00,P001,5.45,5.5,0,1.61,98,310,5.24,12.2,0,14,76.36,1,8
2025-08-12 13:15:03.956721,S00,P002,5.75,6.0,0,0.12,124,310,5.75,12.2,0,21,120.65,1,8
2025-08-12 13:15:03.956721,S00,P003,6.35,6.5,0,2.13,102,310,6.66,12.2,0,12,76.23,1,8
2025-08-12 13:15:03.956721,S00,P004,6.87,7.0,0,5.45,97,310,6.51,12.2,0,17,116.87,1,8
2025-08-12 13:15:03.956721,S01,P000,4.94,5.0,0,0.73,115,285,4.82,12.2,0,13,64.2,1,8
2025-08-12 13:15:03.956721,S01,P001,5.54,5.5,0,2.92,75,285,4.96,12.2,0,11,60.93,1,8
2025-08-12 13:15:03.956721,S01,P002,5.85,6.0,0,3.85,113,285,6.18,12.2,0,22,128.65,1,8
2025-08-12 13:15:03.956721,S01,P003,6.59,6.5,0,0.13,107,285,6.58,12.2,0,4,26.37,1,8
2025-08-12 13:15:03.956721,S01,P004,7.05,7.0,0,28.42,86,285,6.89,12.2,0,16,112.8,1,8
2025-08-12 13:15:03.956721,S02,P000,5.05,5.0,0,2.09,106,312,5.04,12.2,0,5,25.25,1,8
2025-08-12 13:15:03.956721,S02,P001,5.25,5.5,0,13.33,102,312,5.68,12.2,0,19,99.78,1,8
2025-08-12 13:15:03.956721,S02,P002,5.97,6.0,0,0.87,104,312,5.55,12.2,0,14,83.61,1,8
2025-08-12 13:15:03.956721,S02,P003,6.53,6.5,0,21.47,87,312,6.51,12.2,0,17,111.08,1,8
2025-08-12 13:15:03.956721,S02,P004,7.07,7.0,0,6.58,111,312,7.0,12.2,0,11,77.8,1,8
2025-08-13 13:15:03.956721,S00,P000,4.83,5.0,0,2.78,80,270,5.33,10.2,0,15,72.48,2,8
2025-08-13 13:15:03.956721,S00,P001,5.39,5.5,0,37.47,92,270,6.11,10.2,0,14,75.5,2,8
2025-08-13 13:15:03.956721,S00,P002,5.92,6.0,0,8.19,95,270,5.43,10.2,0,12,71.07,2,8
2025-08-13 13:15:03.956721,S00,P003,6.43,6.5,0,0.27,91,270,6.29,10.2,0,17,109.27,2,8
2025-08-13 13:15:03.956721,S00,P004,7.16,7.0,0,0.56,81,270,6.83,10.2,0,10,71.64,2,8
2025-08-13 13:15:03.956721,S01,P000,4.82,5.0,0,1.87,138,243,5.41,10.2,0,16,77.12,2,8
2025-08-13 13:15:03.956721,S01,P001,5.65,5.5,0,2.64,84,243,5.61,10.2,0,14,79.13,2,8
2025-08-13 13:15:03.956721,S01,P002,5.85,6.0,0,1.24,83,243,5.95,10.2,0,14,81.86,2,8
2025-08-13 13:15:03.956721,S01,P003,6.65,6.5,0,1.24,95,243,6.32,10.2,0,8,53.18,2,8
2025-08-13 13:15:03.956721,S01,P004,7.03,7.0,0,0.69,100,243,6.57,10.2,0,20,140.65,2,8
2025-08-13 13:15:03.956721,S02,P000,5.12,5.0,0,0.1,52,371,4.71,10.2,0,13,66.62,2,8
2025-08-13 13:15:03.956721,S02,P001,5.54,5.5,0,0.32,114,371,5.64,10.2,0,10,55.37,2,8
2025-08-13 13:15:03.956721,S02,P002,6.06,6.0,0,3.78,91,371,5.75,10.2,0,11,66.65,2,8
2025-08-13 13:15:03.956721,S02,P003,6.57,6.5,0,2.76,111,371,6.71,10.2,0,7,45.97,2,8
2025-08-13 13:15:03.956721,S02,P004,7.17,7.0,0,0.12,105,371,6.81,10.2,0,12,86.02,2,8
2025-08-14 13:15:03.956721,S00,P000,5.11,5.0,0,1.51,92,253,4.64,10.4,0,16,81.76,3,8
2025-08-14 13:15:03.956721,S00,P001,5.65,5.5,0,0.95,97,253,5.37,10.4,0,9,50.88,3,8
2025-08-14 13:15:03.956721,S00,P002,5.93,6.0,0,2.59,95,253,5.15,10.4,0,17,100.74,3,8
2025-08-14 13:15:03.956721,S00,P003,6.37,6.5,0,3.51,142,253,6.84,10.4,0,16,101.92,3,8
2025-08-14 13:15:03.956721,S00,P004,6.99,7.0,0,11.76,100,253,7.45,10.4,0,15,104.92,3,8
2025-08-14 13:15:03.956721,S01,P000,4.99,5.0,0,2.3,100,334,5.13,10.4,0,13,64.81,3,8
2025-08-14 13:15:03.956721,S01,P001,5.55,5.5,0,0.88,108,334,5.31,10.4,0,15,83.3,3,8
2025-08-14 13:15:03.956721,S01,P002,6.05,6.0,0,0.6,94,334,6.31,10.4,0,13,78.69,3,8
2025-08-14 13:15:03.956721,S01,P003,6.67,6.5,0,5.1,100,334,6.39,10.4,0,10,66.71,3,8
2025-08-14 13:15:03.956721,S01,P004,6.79,7.0,0,1.4,95,334,7.15,10.4,0,19,128.96,3,8
2025-08-14 13:15:03.956721,S02,P000,5.05,5.0,0,0.29,101,312,4.83,10.4,0,7,35.36,3,8
2025-08-14 13:15:03.956721,S02,P001,5.58,5.5,0,2.41,110,312,5.41,10.4,0,16,89.35,3,8
2025-08-14 13:15:03.956721,S02,P002,6.05,6.0,0,3.02,122,312,6.47,10.4,0,14,84.75,3,8
2025-08-14 13:15:03.956721,S02,P003,6.53,6.5,0,7.63,113,312,6.19,10.4,0,12,78.31,3,8
2025-08-14 13:15:03.956721,S02,P004,6.78,7.0,0,0.58,108,312,6.83,10.4,0,7,47.48,3,8
2025-08-15 13:15:03.956721,S00,P000,4.96,5.0,0,2.45,106,238,4.57,11.3,0,12,59.48,4,8
2025-08-15 13:15:03.956721,S00,P001,5.6,5.5,0,0.57,97,238,5.53,11.3,0,16,89.58,4,8
2025-08-15 13:15:03.956721,S00,P002,5.92,6.0,0,1.62,111,238,5.46,11.3,0,6,35.5,4,8
2025-08-15 13:15:03.956721,S00,P003,6.43,6.5,0,5.25,89,238,6.59,11.3,0,13,83.57,4,8
2025-08-15 13:15:03.956721,S00,P004,6.87,7.0,0,3.65,101,238,7.46,11.3,0,11,75.6,4,8
2025-08-15 13:15:03.956721,S01,P000,5.04,5.0,0,6.48,137,244,5.25,11.3,0,17,85.67,4,8
2025-08-15 13:15:03.956721,S01,P001,4.73,5.5,1,1.44,95,244,5.85,11.3,0,18,85.13,4,8
2025-08-15 13:15:03.956721,S01,P002,5.8,6.0,0,10.48,89,244,6.33,11.3,0,14,81.25,4,8
2025-08-15 13:15:03.956721,S01,P003,6.49,6.5,0,0.06,84,244,6.92,11.3,0,10,64.9,4,8
2025-08-15 13:15:03.956721,S01,P004,7.25,7.0,0,0.12,113,244,6.97,11.3,0,14,101.46,4,8
2025-08-15 13:15:03.956721,S02,P000,5.02,5.0,0,2.31,105,399,4.63,11.3,0,6,30.11,4,8
2025-08-15 13:15:03.956721,S02,P001,5.48,5.5,0,3.94,129,399,5.53,11.3,0,6,32.91,4,8
2025-08-15 13:15:03.956721,S02,P002,5.98,6.0,0,0.12,101,399,5.99,11.3,0,9,53.85,4,8
2025-08-15 13:15:03.956721,S02,P003,6.44,6.5,0,2.59,102,399,6.9,11.3,0,13,83.72,4,8
2025-08-15 13:15:03.956721,S02,P004,7.11,7.0,0,3.4,86,399,7.33,11.3,0,10,71.15,4,8
2025-08-16 13:15:03.956721,S00,P000,5.13,5.0,0,0.02,110,286,4.71,13.5,0,10,51.31,5,8
2025-08-16 13:15:03.956721,S00,P001,5.5,5.5,0,1.05,77,286,5.13,13.5,0,10,55.05,5,8
2025-08-16 13:15:03.956721,S00,P002,6.0,6.0,0,4.57,104,286,6.21,13.5,0,11,65.97,5,8
2025-08-16 13:15:03.956721,S00,P003,6.38,6.5,0,1.26,95,286,6.43,13.5,0,10,63.75,5,8
2025-08-16 13:15:03.956721,S00,P004,7.0,7.0,0,5.15,85,286,7.41,13.5,0,13,91.04,5,8
2025-08-16 13:15:03.956721,S01,P000,5.02,5.0,0,0.62,90,314,4.91,13.5,0,7,35.15,5,8
2025-08-16 13:15:03.956721,S01,P001,5.68,5.5,0,1.23,77,314,5.59,13.5,0,8,45.42,5,8
2025-08-16 13:15:03.956721,S01,P002,5.84,6.0,0,0.33,74,314,6.07,13.5,0,11,64.23,5,8
2025-08-16 13:15:03.956721,S01,P003,6.52,6.5,0,1.92,71,314,6.98,13.5,0,7,45.64,5,8
2025-08-16 13:15:03.956721,S01,P004,7.26,7.0,0,0.23,116,314,7.02,13.5,0,6,43.56,5,8
2025-08-16 13:15:03.956721,S02,P000,4.94,5.0,0,0.54,113,328,4.96,13.5,0,12,59.22,5,8
2025-08-16 13:15:03.956721,S02,P001,5.43,5.5,0,0.63,107,328,5.51,13.5,0,17,92.25,5,8
2025-08-16 13:15:03.956721,S02,P002,6.14,6.0,0,2.3,100,328,6.3,13.5,0,9,55.28,5,8
2025-08-16 13:15:03.956721,S02,P003,6.7,6.5,0,13.7,111,328,6.37,13.5,0,12,80.35,5,8
2025-08-16 13:15:03.956721,S02,P004,7.18,7.0,0,2.8,91,328,6.48,13.5,0,9,64.65,5,8
2025-08-17 13:15:03.956721,S00,P000,5.02,5.0,0,10.46,100,313,5.12,12.4,0,12,60.25,6,8
2025-08-17 13:15:03.956721,S00,P001,5.46,5.5,0,0.08,92,313,4.96,12.4,0,6,32.74,6,8
2025-08-17 13:15:03.956721,S00,P002,6.09,6.0,0,0.09,99,313,6.37,12.4,0,9,54.82,6,8
2025-08-17 13:15:03.956721,S00,P003,6.51,6.5,0,6.73,97,313,6.76,12.4,0,12,78.18,6,8
2025-08-17 13:15:03.956721,S00,P004,7.09,7.0,0,2.71,109,313,7.44,12.4,0,6,42.53,6,8
2025-08-17 13:15:03.956721,S01,P000,5.08,5.0,0,0.6,118,256,5.2,12.4,0,9,45.76,6,8
2025-08-17 13:15:03.956721,S01,P001,5.68,5.5,0,0.5,107,256,5.83,12.4,0,8,45.47,6,8
2025-08-17 13:15:03.956721,S01,P002,5.81,6.0,0,0.18,101,256,5.76,12.4,0,18,104.67,6,8
2025-08-17 13:15:03.956721,S01,P003,6.64,6.5,0,1.32,103,256,7.23,12.4,0,13,86.29,6,8
2025-08-17 13:15:03.956721,S01,P004,7.14,7.0,0,2.26,111,256,6.6,12.4,0,15,107.08,6,8
2025-08-17 13:15:03.956721,S02,P000,4.94,5.0,0,0.96,118,348,4.93,12.4,0,22,108.66,6,8
2025-08-17 13:15:03.956721,S02,P001,5.49,5.5,0,2.46,83,348,5.49,12.4,0,13,71.37,6,8
2025-08-17 13:15:03.956721,S02,P002,6.12,6.0,0,1.58,96,348,5.73,12.4,0,10,61.2,6,8
2025-08-17 13:15:03.956721,S02,P003,6.62,6.5,0,11.0,92,348,6.46,12.4,0,13,86.1,6,8
2025-08-17 13:15:03.956721,S02,P004,6.82,7.0,0,2.5,99,348,6.49,12.4,0,18,122.84,6,8
2025-08-18 13:15:03.956721,S00,P000,4.94,5.0,0,1.1,54,193,5.02,12.9,0,8,39.5,0,8
2025-08-18 13:15:03.956721,S00,P001,5.62,5.5,0,0.02,99,193,5.53,12.9,0,10,56.16,0,8
2025-08-18 13:15:03.956721,S00,P002,6.0,6.0,0,0.54,76,193,6.31,12.9,0,10,60.04,0,8
2025-08-18 13:15:03.956721,S00,P003,6.42,6.5,0,1.0,130,193,6.24,12.9,0,4,25.68,0,8
2025-08-18 13:15:03.956721,S00,P004,6.45,7.0,1,0.66,115,193,6.76,12.9,0,22,141.8,0,8
2025-08-18 13:15:03.956721,S01,P000,4.84,5.0,0,1.65,77,252,4.68,12.9,0,7,33.85,0,8
2025-08-18 13:15:03.956721,S01,P001,5.6,5.5,0,0.39,81,252,5.29,12.9,0,13,72.74,0,8
2025-08-18 13:15:03.956721,S01,P002,6.01,6.0,0,14.53,134,252,6.12,12.9,0,16,96.13,0,8
2025-08-18 13:15:03.956721,S01,P003,5.95,6.5,1,2.31,77,252,6.72,12.9,0,14,83.28,0,8
2025-08-18 13:15:03.956721,S01,P004,6.84,7.0,0,3.13,95,252,7.15,12.9,0,16,109.49,0,8
2025-08-18 13:15:03.956721,S02,P000,5.17,5.0,0,1.7,81,315,4.97,12.9,0,9,46.49,0,8
2025-08-18 13:15:03.956721,S02,P001,5.58,5.5,0,13.67,138,315,5.47,12.9,0,10,55.81,0,8
2025-08-18 13:15:03.956721,S02,P002,5.96,6.0,0,2.58,114,315,5.89,12.9,0,15,89.43,0,8
2025-08-18 13:15:03.956721,S02,P003,6.54,6.5,0,2.54,95,315,6.06,12.9,0,10,65.35,0,8
2025-08-18 13:15:03.956721,S02,P004,7.03,7.0,0,0.34,130,315,6.86,12.9,0,7,49.22,0,8
2025-08-19 13:15:03.956721,S00,P000,5.09,5.0,0,0.89,136,249,5.27,12.9,0,15,76.4,1,8
2025-08-19 13:15:03.956721,S00,P001,5.44,5.5,0,9.31,127,249,5.54,12.9,0,9,48.92,1,8
2025-08-19 13:15:03.956721,S00,P002,6.02,6.0,0,3.42,117,249,6.46,12.9,0,7,42.12,1,8
2025-08-19 13:15:03.956721,S00,P003,6.37,6.5,0,0.43,48,249,7.08,12.9,0,7,44.6,1,8
2025-08-19 13:15:03.956721,S00,P004,7.06,7.0,0,6.05,69,249,6.9,12.9,0,9,63.54,1,8
2025-08-19 13:15:03.956721,S01,P000,5.03,5.0,0,1.53,96,267,5.49,12.9,0,4,20.1,1,8
2025-08-19 13:15:03.956721,S01,P001,5.71,5.5,0,0.27,126,267,5.96,12.9,0,11,62.78,1,8
2025-08-19 13:15:03.956721,S01,P002,5.97,6.0,0,3.61,104,267,5.07,12.9,0,5,29.84,1,8
2025-08-19 13:15:03.956721,S01,P003,6.48,6.5,0,2.32,113,267,6.21,12.9,0,14,90.7,1,8
2025-08-19 13:15:03.956721,S01,P004,6.79,7.0,0,0.99,101,267,7.08,12.9,0,12,81.52,1,8
2025-08-19 13:15:03.956721,S02,P000,4.99,5.0,0,17.4,82,347,5.0,12.9,0,19,94.75,1,8
2025-08-19 13:15:03.956721,S02,P001,5.49,5.5,0,0.27,66,347,5.0,12.9,0,12,65.93,1,8
2025-08-19 13:15:03.956721,S02,P002,5.65,6.0,0,2.35,99,347,5.96,12.9,0,12,67.86,1,8
2025-08-19 13:15:03.956721,S02,P003,6.58,6.5,0,4.58,119,347,5.78,12.9,0,7,46.08,1,8
2025-08-19 13:15:03.956721,S02,P004,6.99,7.0,0,0.76,102,347,7.1,12.9,0,12,83.92,1,8
2025-08-20 13:15:03.956721,S00,P000,4.8,5.0,0,0.64,84,305,5.05,13.0,0,14,67.16,2,8
2025-08-20 13:15:03.956721,S00,P001,5.53,5.5,0,0.12,100,305,5.74,13.0,0,12,66.32,2,8
2025-08-20 13:15:03.956721,S00,P002,5.38,6.0,1,0.76,93,305,6.74,13.0,0,14,75.31,2,8
2025-08-20 13:15:03.956721,S00,P003,6.58,6.5,0,0.61,37,305,6.45,13.0,0,10,65.82,2,8
2025-08-20 13:15:03.956721,S00,P004,6.92,7.0,0,0.35,109,305,7.27,13.0,0,11,76.16,2,8
2025-08-20 13:15:03.956721,S01,P000,5.02,5.0,0,1.72,115,300,5.11,13.0,0,5,25.09,2,8
2025-08-20 13:15:03.956721,S01,P001,5.33,5.5,0,10.43,102,300,5.56,13.0,0,12,63.92,2,8
2025-08-20 13:15:03.956721,S01,P002,6.11,6.0,0,4.4,117,300,6.45,13.0,0,7,42.76,2,8
2025-08-20 13:15:03.956721,S01,P003,6.44,6.5,0,2.75,147,300,6.72,13.0,0,8,51.54,2,8
2025-08-20 13:15:03.956721,S01,P004,7.03,7.0,0,4.99,118,300,6.7,13.0,0,5,35.17,2,8
2025-08-20 13:15:03.956721,S02,P000,4.99,5.0,0,3.07,123,329,4.79,13.0,0,11,54.85,2,8
2025-08-20 13:15:03.956721,S02,P001,5.42,5.5,0,4.1,90,329,5.44,13.0,0,19,103.04,2,8
2025-08-20 13:15:03.956721,S02,P002,6.19,6.0,0,0.61,102,329,6.16,13.0,0,12,74.29,2,8
2025-08-20 13:15:03.956721,S02,P003,6.68,6.5,0,1.25,84,329,5.72,13.0,0,14,93.5,2,8
2025-08-20 13:15:03.956721,S02,P004,6.88,7.0,0,3.38,129,329,7.33,13.0,0,14,96.25,2,8
2025-08-21 13:15:03.956721,S00,P000,4.99,5.0,0,4.52,91,244,5.25,11.4,0,11,54.91,3,8
2025-08-21 13:15:03.956721,S00,P001,5.51,5.5,0,4.63,94,244,5.67,11.4,0,16,88.18,3,8
2025-08-21 13:15:03.956721,S00,P002,5.85,6.0,0,2.18,83,244,5.93,11.4,0,12,70.19,3,8
2025-08-21 13:15:03.956721,S00,P003,6.55,6.5,0,1.46,90,244,6.29,11.4,0,12,78.55,3,8
2025-08-21 13:15:03.956721,S00,P004,7.03,7.0,0,0.15,106,244,6.9,11.4,0,9,63.26,3,8
2025-08-21 13:15:03.956721,S01,P000,5.08,5.0,0,14.52,100,287,5.22,11.4,0,14,71.15,3,8
2025-08-21 13:15:03.956721,S01,P001,5.69,5.5,0,2.35,94,287,5.19,11.4,0,10,56.92,3,8
2025-08-21 13:15:03.956721,S01,P002,6.17,6.0,0,2.73,189,287,5.8,11.4,0,9,55.55,3,8
2025-08-21 13:15:03.956721,S01,P003,6.7,6.5,0,5.4,120,287,6.66,11.4,0,12,80.45,3,8
2025-08-21 13:15:03.956721,S01,P004,7.18,7.0,0,4.42,59,287,6.84,11.4,0,19,136.42,3,8
2025-08-21 13:15:03.956721,S02,P000,5.06,5.0,0,0.74,96,352,4.77,11.4,0,8,40.46,3,8
2025-08-21 13:15:03.956721,S02,P001,5.42,5.5,0,0.38,85,352,5.35,11.4,0,13,70.47,3,8
2025-08-21 13:15:03.956721,S02,P002,6.09,6.0,0,0.16,99,352,6.05,11.4,0,6,36.52,3,8
2025-08-21 13:15:03.956721,S02,P003,6.61,6.5,0,0.91,103,352,6.0,11.4,0,8,52.91,3,8
2025-08-21 13:15:03.956721,S02,P004,7.17,7.0,0,0.05,80,352,6.95,11.4,0,11,78.83,3,8
2025-08-22 13:15:03.956721,S00,P000,5.12,5.0,0,6.12,80,286,4.88,17.1,0,4,20.47,4,8
2025-08-22 13:15:03.956721,S00,P001,5.6,5.5,0,2.49,119,286,5.31,17.1,0,4,22.41,4,8
2025-08-22 13:15:03.956721,S00,P002,5.95,6.0,0,7.48,92,286,6.32,17.1,0,11,65.43,4,8
2025-08-22 13:15:03.956721,S00,P003,6.57,6.5,0,7.67,70,286,6.85,17.1,0,9,59.1,4,8
2025-08-22 13:15:03.956721,S00,P004,6.93,7.0,0,3.02,118,286,7.29,17.1,0,12,83.15,4,8
2025-08-22 13:15:03.956721,S01,P000,5.02,5.0,0,3.48,92,252,5.28,17.1,0,11,55.17,4,8
2025-08-22 13:15:03.956721,S01,P001,5.29,5.5,0,4.02,154,252,5.58,17.1,0,6,31.73,4,8
2025-08-22 13:15:03.956721,S01,P002,6.0,6.0,0,1.04,57,252,5.84,17.1,0,9,54.04,4,8
2025-08-22 13:15:03.956721,S01,P003,6.66,6.5,0,0.51,96,252,6.59,17.1,0,15,99.86,4,8
2025-08-22 13:15:03.956721,S01,P004,6.95,7.0,0,1.46,112,252,7.17,17.1,0,7,48.65,4,8
2025-08-22 13:15:03.956721,S02,P000,4.95,5.0,0,2.53,93,368,5.2,17.1,0,10,49.52,4,8
2025-08-22 13:15:03.956721,S02,P001,5.45,5.5,0,0.89,82,368,5.76,17.1,0,12,65.34,4,8
2025-08-22 13:15:03.956721,S02,P002,6.0,6.0,0,0.67,116,368,6.74,17.1,0,12,72.03,4,8
